"","exp_date","sampleID","clutch_number","reef.abbrv","tank","dev.temp","replicate","system","chamber","rep","male","female","region","population","male_standard_length","male_mass","female_standard_length","female_mass","male_lat","male_long","female_lat","female_long","clutch_order","days_in_treatment","egg_count","date_of_hatch","hatching_time","hatching_success","intercept_b0","slope_b1","rsq","row","endrow","time","time_lag_sec","time_lag_min","endtime","oxy","endoxy","rate.input","rank","rate","oxy.unit","time.unit","volume","mass","area","S","t","P","rate.abs","rate.m.spec","rate.a.spec","output.unit","rate.output","rate.output2","Temperature","age"
"1",2023-07-06,"90.CSAT.252.30.2","90","CSAT","252","30","2","ASUS","ch4",1,"CSAT265","CSAT264","core","Satellite Reef",102.28,48.84,104.1,54.34,-16.443,145.684,-16.443,145.684,1,84,492,2023-02-20,10,0.55,371.824350826168,-0.0810135890773486,0.992,45,134,3406.65,0,0,3526.71,95.318,85.827,-0.0806484267685608,1,-0.0806484267685608,"%Air","sec",0.06891,0.0017622,NA,35,30.251,1.019,-1.24633300510992,-707.259678305483,NA,"mgO2/hr/kg",707.259678305483,1.24633300510992,30.251,136
"2",2023-07-06,"90.CSAT.252.30.2","90","CSAT","252","30","2","ASUS","ch4",2,"CSAT265","CSAT264","core","Satellite Reef",102.28,48.84,104.1,54.34,-16.443,145.684,-16.443,145.684,1,84,492,2023-02-20,10,0.55,304.88333868206,-0.0546460004564777,0.987,343,432,3808.42,401.77,6.69616666666667,3928.38,96.535,89.684,-0.0541326154871468,1,-0.0541326154871468,"%Air","sec",0.06891,0.0017622,NA,35,30.303,1.019,-0.835873964674795,-474.335469682667,NA,"mgO2/hr/kg",474.335469682667,0.835873964674795,30.303,136
"3",2023-07-06,"90.CSAT.252.30.2","90","CSAT","252","30","2","ASUS","ch4",3,"CSAT265","CSAT264","core","Satellite Reef",102.28,48.84,104.1,54.34,-16.443,145.684,-16.443,145.684,1,84,492,2023-02-20,10,0.55,331.586883269379,-0.0554881142674571,0.993,638,728,4206.13,799.48,13.3246666666667,4327.37,98.318,91.471,-0.0548277500667529,1,-0.0548277500667529,"%Air","sec",0.06891,0.0017622,NA,35,30.272,1.019,-0.847021933082467,-480.661634935006,NA,"mgO2/hr/kg",480.661634935006,0.847021933082467,30.272,136
"4",2023-07-06,"90.CSAT.252.30.2","90","CSAT","252","30","2","ASUS","ch4",4,"CSAT265","CSAT264","core","Satellite Reef",102.28,48.84,104.1,54.34,-16.443,145.684,-16.443,145.684,1,84,492,2023-02-20,10,0.55,296.601722643922,-0.0431411503884335,0.989,935,1024,4606.38,1199.73,19.9955,4726.51,97.797,92.432,-0.0423333106915983,1,-0.0423333106915983,"%Air","sec",0.06891,0.0017622,NA,35,30.27,1.019,-0.654018713445298,-371.137619705651,NA,"mgO2/hr/kg",371.137619705651,0.654018713445298,30.27,136
"5",2023-07-06,"90.CSAT.252.30.2","90","CSAT","252","30","2","ASUS","ch4",5,"CSAT265","CSAT264","core","Satellite Reef",102.28,48.84,104.1,54.34,-16.443,145.684,-16.443,145.684,1,84,492,2023-02-20,10,0.55,336.256979116378,-0.0474514889063391,0.988,1232,1322,5007.11,1600.46,26.6743333333333,5128.19,98.37,92.241,-0.0464956165685521,1,-0.0464956165685521,"%Air","sec",0.06891,0.0017622,NA,35,30.267,1.019,-0.718357311801741,-407.648003519318,NA,"mgO2/hr/kg",407.648003519318,0.718357311801741,30.267,136
"6",2023-07-06,"90.CSAT.252.30.2","90","CSAT","252","30","2","ASUS","ch4",6,"CSAT265","CSAT264","core","Satellite Reef",102.28,48.84,104.1,54.34,-16.443,145.684,-16.443,145.684,1,84,492,2023-02-20,10,0.55,360.796837663441,-0.0486582947587513,0.983,1530,1619,5408.45,2001.8,33.3633333333333,5528.21,97.963,92.112,-0.0475545834893044,1,-0.0475545834893044,"%Air","sec",0.06891,0.0017622,NA,35,30.314,1.019,-0.734173673128536,-416.623353267811,NA,"mgO2/hr/kg",416.623353267811,0.734173673128536,30.314,136
"7",2023-07-06,"90.CSAT.252.30.2","90","CSAT","252","30","2","ASUS","ch4",7,"CSAT265","CSAT264","core","Satellite Reef",102.28,48.84,104.1,54.34,-16.443,145.684,-16.443,145.684,1,84,492,2023-02-20,10,0.55,390.396560356836,-0.0502983159516611,0.997,1827,1916,5808.31,2401.66,40.0276666666667,5928.18,98.176,92.378,-0.0490470480126656,1,-0.0490470480126656,"%Air","sec",0.06891,0.0017622,NA,35,30.383,1.019,-0.756391819593704,-429.231539889742,NA,"mgO2/hr/kg",429.231539889742,0.756391819593704,30.383,136
"8",2023-07-06,"90.CSAT.252.30.2","90","CSAT","252","30","2","ASUS","ch4",8,"CSAT265","CSAT264","core","Satellite Reef",102.28,48.84,104.1,54.34,-16.443,145.684,-16.443,145.684,1,84,492,2023-02-20,10,0.55,315.561254548601,-0.0351357627620559,0.952,2124,2213,6207.92,2801.27,46.6878333333333,6327.65,97.579,92.791,-0.0337370765172918,1,-0.0337370765172918,"%Air","sec",0.06891,0.0017622,NA,35,30.381,1.019,-0.520301507914084,-295.256785787132,NA,"mgO2/hr/kg",295.256785787132,0.520301507914084,30.381,136
"9",2023-07-06,"90.CSAT.252.30.2","90","CSAT","252","30","2","ASUS","ch4",9,"CSAT265","CSAT264","core","Satellite Reef",102.28,48.84,104.1,54.34,-16.443,145.684,-16.443,145.684,1,84,492,2023-02-20,10,0.55,338.729511255091,-0.0364337635460357,0.956,2420,2510,6606.18,3199.53,53.3255,6727.22,97.931,93.824,-0.0348878896018029,1,-0.0348878896018029,"%Air","sec",0.06891,0.0017622,NA,35,30.579,1.019,-0.536375475235067,-304.378319847388,NA,"mgO2/hr/kg",304.378319847388,0.536375475235067,30.579,136
"10",2023-07-06,"90.CSAT.252.30.2","90","CSAT","252","30","2","ASUS","ch4",10,"CSAT265","CSAT264","core","Satellite Reef",102.28,48.84,104.1,54.34,-16.443,145.684,-16.443,145.684,1,84,492,2023-02-20,10,0.55,362.488663328252,-0.0377070868612022,0.993,2718,2807,7007.14,3600.49,60.0081666666667,7126.94,98.186,93.632,-0.0360134994351368,1,-0.0360134994351368,"%Air","sec",0.06891,0.0017622,NA,35,30.607,1.019,-0.553437305484865,-314.060438931373,NA,"mgO2/hr/kg",314.060438931373,0.553437305484865,30.607,136
